student_id,light_week_max,heavy_week_max,reading_hours,essay_presentation_hours,weekly_short_hours,weekly_long_hours,project_hours,easy_midterm_hours,hard_midterm_hours,easy_final_hours,hard_final_hours,capstone_hours,heavy_light_ratio
11,10.600322423857145,18.025321685647494,9.94078129414338,10.403275392636965,4.680564393586401,9.8683506333757,14.546948748213682,5.77909047559661,14.441826767298359,10.321419283484147,18.83063523104416,28.72465991286561,1.7004502565534565
12,5.050964411693297,14.80689579937353,1.1226951480709602,3.6025027111371717,0.4704613779389229,1.9849683743537931,1.0452069631344791,5.628891809742891,15.485980681689627,6.617500312413518,16.2800575095268,20.75050255168826,2.9314983557588117
13,3.870037529079678,17.60156304370851,0.7283580401063466,0.2099285588559786,2.6702680318449756,2.9909129522430495,6.512055013252219,2.581530921237501,14.390883764919812,4.459422397728881,19.93040551732308,4.584396688763362,4.548162482479027
14,10.360837299453133,30.546235218682916,1.7506032388562807,6.569980646296525,1.114890209592524,8.186632432310239,8.63985035377841,4.675705299221437,15.293206137147966,5.168182710147244,14.469593192344696,17.900634184860344,2.948239836953658
15,9.336773100076242,19.348626157586175,9.7833964060674,10.031588089833914,5.185562300998751,9.831425622254557,14.954890336516161,4.875030858674497,13.9246997577706,9.759799673551523,20.18885869773309,26.344177559411065,2.072303233450639
16,10.284612573640976,23.54893753374686,0.05813887918276549,0.36888120334648244,0.7347411820334179,7.551437763748888,7.180121027190838,4.804417949270032,19.227130876976272,10.068836285647116,31.54896413278198,41.185262789307615,2.2897251671275023
17,4.259906536821258,19.20692849850002,2.277045155453754,5.184479665455691,0.693174585956889,5.466285032291241,9.795293460216708,9.609639123272387,18.328085727768496,9.929818684388092,20.055845334583807,15.983025818909946,4.508766759015673
18,5.678013476480684,15.150208800359477,0.6427091445147144,3.5246610667772416,0.6989555092595128,1.4495672812280644,1.0319710281924488,5.981371234814476,13.07016974231064,6.066358676338357,13.789015660591025,25.976334966321517,2.6682231725745433
19,9.961465730703399,36.37255672395579,2.9393417739913708,6.0763982690434615,1.9294120027762856,7.6070447520407045,10.7957847882912,3.5855974853428036,9.553504765038975,5.499923873383179,20.463454484863906,54.28593834205499,3.651325523363712
20,9.857317854417907,18.793162410490574,9.925157170809815,9.503364393625816,5.293405370390919,9.44652259643393,15.657283588288982,4.943801664395176,15.422176254159353,9.942333260877774,20.445971517420695,24.706198593585185,1.906518769256181
21,1.4744387850369307,23.69902373541498,2.1280776011726728,2.961508131318942,1.0357833094061297,1.2999216162088836,3.4733664732136975,3.9638248783781735,7.892305129408137,5.019133969336915,11.792087810958707,22.08946386933473,16.073240139014146
22,6.94359294082112,29.377543196970834,2.9973345086842174,8.187826701129229,3.889090696387533,6.0521600760624645,10.174820989882127,8.128640836088794,11.088485718069073,8.426841378089682,21.116229542798646,23.79034785319946,4.230884531461638
23,9.880729654027883,33.378947730215906,2.83272176849489,5.921336593297635,1.881920046171663,8.432826610835669,10.26005693771633,3.24294467844462,9.631507245382453,5.212050349215699,17.498678404204753,48.04840649978841,3.3781862798384212
24,4.669404136641504,16.337655594724268,1.382605159634774,3.2395774868397336,0.5972828822973573,1.6153353561559578,1.7516020386691835,6.515109732508864,13.011056439759974,6.0800322633648305,15.39016952043562,21.16911796509955,3.4988732218843657
25,9.728213090260528,20.922834367832007,4.834752242917774,6.976069855334182,0.3014635843531326,1.386151444450007,5.619228684571041,7.090041608028247,12.32289535216935,8.373054758072055,16.857048623948156,9.583182657488235,2.150737553029292
26,2.410851702051365,21.812361967812908,1.910491239368449,2.7830869011513704,1.2830200026631076,0.7825338325528055,6.535443489471061,3.999003554238757,6.988211887265549,5.555664122890984,10.416895280862615,22.270404821993086,9.047571819403581
27,5.282060351245813,19.73568596119927,1.5123082688682912,4.6044345086709,1.1351280984685714,4.9105949535988405,9.708538679048717,9.628067525445138,20.11809107418868,9.618087712646615,18.379258736298265,18.51369533126995,3.73636079719984
28,2.318559026536509,23.281402085581963,1.7813195373939374,2.8572820171341853,0.7847025366464182,1.1024358522273217,4.8279687121797625,4.2775659040849074,5.855945128310653,5.68838820095335,13.090643105609463,23.376270229009393,10.041319965461486
29,10.332520172803829,22.06924967951706,3.1581441463593616,7.07451482126095,0.9456787764716431,2.175799790183497,2.7372885381261916,4.683214565772277,19.741971169403087,4.738350181045055,26.283312104687415,69.5225052390505,2.135901810451201
30,11.65298586966365,31.805190750945858,1.0982438927774887,3.2862953870285576,1.3679586933751315,2.2345292678334197,2.5280106450950957,7.671592673637748,12.659208857332583,9.369135482707629,21.485804066455927,68.94419591973252,2.7293596145503836
31,20.686317077081288,36.27496440852411,1.1837134232116504,3.7158587008538944,1.3379272763431138,2.561914276592092,2.2891114890922157,3.072446318114614,10.544559507965996,6.148668222322886,14.242778612932993,52.15927028456152,1.753572833665056
32,9.604636172333372,31.945298992295687,1.1688406559903435,8.272708847743695,3.6714010901835885,4.682832401143977,6.391327486852927,5.578239426022456,19.76477416888795,10.801897999509903,20.219703354446597,32.99918195151801,3.326028814947398
33,9.371906554390812,29.91808684411082,1.6397501632984968,8.77523169747051,3.9085075890669487,5.574997891507552,7.514363575724172,5.272500323135573,19.951844783789916,10.147965296311707,20.36415906441376,22.220571568233954,3.192315723397631
34,7.4754308230294395,21.575290626346426,2.2708293383741265,6.436119538309471,1.480349189074242,2.93045634411716,9.196766576608011,3.98592106970884,7.533579893530117,3.9820318720584247,10.134554412871468,40.33011341478509,2.8861599084991694
35,2.8713736313812372,19.714129426878102,1.5037507118789142,2.5679594395964487,0.9832055498263194,1.1579930815144464,5.609297261447522,3.6317971756401763,7.720159986822586,6.975100696793552,12.17183662063508,21.137695966964092,6.865746535273552
36,13.912052040069034,51.10786137980189,1.6780730315042705,4.256124555174215,1.0708556286373148,14.156144502016327,16.14154909598084,2.570957899773259,7.587988707599838,2.866853302713723,14.151565640105662,37.79567161925727,3.6736391266337702
37,14.351542810235916,38.8018450894972,0.7843759398785278,6.0376789524665,0.7817329791650193,0.5988789195318218,1.56044347288882,2.9787764187753014,6.2965154697624754,2.6049921988009412,10.81439210125931,15.601299436659456,2.7036705320735357
38,9.363641432518216,22.43421841409605,0.0,0.5294484069775908,0.6919595734253945,7.781013500187289,7.821605029752448,4.891141133505504,19.38844162750183,10.132223039472011,29.375455636617318,38.754781211317486,2.3958859573904827
39,10.502146424436127,6.253423857933596,3.0287010297070207,5.048631986349868,1.7900756256426504,4.598188323465554,7.250264279688199,4.208247940260209,8.518194427789563,2.90262262444836,21.3663380756218,39.693389865079894,0.5954424943020022
40,7.5736651735180445,20.00859372526143,2.8838582135553885,6.312683063032527,0.9440752291958399,4.961632217364927,8.427520052108871,3.8319322841132064,8.606679591548243,3.856205199921198,12.087784400343281,45.571142463902824,2.6418638301253825
41,8.419222252153467,10.719287039534862,4.471806543536243,5.501095731704359,3.3261559049638123,6.52160701796188,13.764071621050812,4.717541732696592,11.699931538181474,4.911662545502274,15.868189394029795,22.949030610930713,1.2731920414146383
42,4.486340263531179,17.584305118007055,1.1545381411439497,2.426886805478703,0.7799413370630743,2.9238846612769356,3.044066549069675,5.753518370701765,13.815209643375988,5.954265942323902,15.815810700269436,17.464660796611767,3.9195204031729247
43,10.179188857380518,17.190542888787913,2.1561623027329073,5.010453229818065,1.2049415917967745,1.6613179083336573,3.5818246406230525,4.752517320595136,10.771461781739873,6.1125024435944955,15.303436743110726,25.16453572919046,1.6887929324084419
44,8.090061499203463,8.695130402741764,3.8907945642123765,6.145193114163598,2.990210012832308,5.225920057294458,14.878183600218785,4.577114826130933,11.905208701241863,5.115526417930862,12.708556050581166,17.962334465287203,1.0747916228827497
45,5.168790215581081,27.132277158785264,2.4997378445745606,5.398634609182208,2.3073924344199233,4.974220830949142,6.566604855383694,9.53526938974252,24.25250849870551,10.767778301992742,23.557649930840157,5.267102743689551,5.249250168394551
46,3.67259406065739,16.404233472330258,0.8227313842797752,0.7928295080545263,1.9868386922904224,3.3942985947062607,5.2650813055836965,3.3646168196579183,15.786249834738044,3.569238804063344,21.749247922578327,0.0,4.466660277377251
47,7.172577543800398,23.36970842173232,3.4365889954696502,5.070443925006192,2.1694920030931018,6.091361727928122,21.3700872518713,4.250888113544115,9.628557080733534,10.516193785588992,20.95908469015218,72.58621205176208,3.258201953317315
48,5.524005221972428,24.995339456557527,2.768640101725708,5.0579560716964655,2.253009743848651,4.546130690088719,8.407225357951335,9.69136138102629,23.47661411439786,9.426100896652443,24.688493374137106,6.369713103333783,4.524857404601651
49,10.052159490153633,21.584007229739886,1.6593809687731522,4.9521399553353795,1.4492050168776616,1.6005396166698458,3.7321081606387088,5.3332474359871025,10.84806442552182,6.12644068789032,14.544560992014295,29.51371883939197,2.1472009177412175
50,5.223150755748028,17.651311619276626,0.9686266569840271,2.973601168837688,0.5109188538545433,2.174679757743448,2.0280823122123395,6.116025905927137,14.16083098772713,6.556996382005285,15.242450194101343,20.561398470988827,3.3794370611291407
51,10.487246602369135,35.230294095190175,2.941485251760757,5.688675565072623,1.9343474447633957,8.111510357332278,10.081897067372765,2.87854219430935,12.782181128188514,5.303778643228893,18.53012836912267,47.37263063277422,3.359346172701351
52,13.875324783059275,41.70153994042546,0.6381637507891723,5.101882873661626,0.8487688406970915,0.6202503272586466,4.0828447815737805,2.5401802788462278,6.5307781179231545,2.831103554367522,9.48897306778958,22.096315231202787,3.0054458967255306
53,9.753268463326068,28.864692664951928,0.9966897619674698,9.071046571861148,4.367963144670628,5.088089136876231,5.482878734265657,5.128079769971933,18.058126877241065,10.152039429988033,20.669313093117093,27.78851495841339,2.9594889973549927
54,7.63695271308587,12.048441928481685,4.307558041907901,5.8397265792158475,2.889156376902421,5.4391622884874415,13.407331415443993,5.6997204343417955,13.594720642642155,5.882081013901575,14.815480124328746,19.48868957888753,1.5776503801295476
55,1.506895506451139,21.972268586261112,2.0061188829708296,3.242506967634854,0.7487415670339337,0.7910953590859474,4.630786886136546,4.0054659109965245,7.896086437310884,5.684118562442115,11.597791823045073,12.776847575423073,14.581140438109818
56,9.78763721293816,29.57620984456521,1.7455891310586003,6.374385635598009,1.329758616541528,7.380382339750338,8.01810218608465,5.374603399732761,15.189018116153473,5.302456618127064,16.74857233326605,20.273426403273024,3.0217924080467933
57,11.15383915749843,29.394359517077795,0.6177096479627907,9.24673298423782,3.6145681566011563,4.926398796367716,4.75690400164424,4.920582793137349,20.307114512627862,10.515215515828304,21.141843178464523,37.49889721889819,2.6353578769296555
58,9.331726377778335,25.11321531752408,0.0,0.0,0.6017996428645871,7.607841954244159,7.564426240389329,5.345788285299132,18.67252340523678,9.792851546036626,29.15998016916877,42.64711365764081,2.6911648080639656
59,7.747345379039181,25.05345889648627,4.120225077673958,5.036295774698051,1.9579262212978226,7.338213306066341,19.8731904521661,3.9436543307052654,7.916360903984896,10.926434523353345,18.605933668245086,74.42541715425634,3.233811768668252
60,8.701112194259043,23.37105888672719,3.1052920082122206,6.668012844898863,1.0256099289322886,2.987171007773475,3.6591050317857454,4.097740644411842,21.78183978303477,6.106799789355957,25.64967747728328,66.14385339644106,2.685985041792965
61,2.7415259997473993,16.245749605507765,0.2546960266471654,1.0351698765345436,1.7350119584307002,2.8889191910516705,3.363936719669481,2.7292708633362337,13.48237369742498,4.584052346349581,19.50821299414565,10.434530391242195,5.925803614921402
62,5.125617546394503,23.482991154757258,2.3225443347899404,4.669431542125931,2.055466084594295,5.866200501163453,8.662064955057467,10.049612165090764,26.485661020121306,10.585186086649516,24.300636178516672,9.463919222523652,4.5814943000929755
63,10.452463435078823,29.660930887653198,2.128706915542686,6.465204235012225,1.06661752215912,8.187772091627442,9.032172039289744,5.406101816813992,15.442905603367487,4.077125476080151,15.243550010346478,17.7575635047761,2.837697470475012
64,3.548945347520741,14.541222987217754,0.2249103827898526,1.2853269477349147,1.8799030264864303,2.81964206967597,5.338588169695056,2.942420946434464,15.113392230604157,3.294819657189207,20.78605987853313,2.8410166946126982,4.09733553660965
65,10.612328456366582,35.556385270481755,3.2111533599952153,6.419974087950258,2.5083660447919645,7.714029250962533,10.0231766604959,3.011183997924736,9.509851958914957,4.954919053019847,20.86532730834548,56.90259960393926,3.350478932705077
66,5.7308438528403025,26.707550057366266,2.7683009939995395,8.383087703901838,3.1074403025018262,5.4213459634629855,10.667994637810555,7.779710441471984,12.115093369840247,7.648855831541988,20.060298661524882,19.606525609748886,4.660316540261871
67,4.643143447233076,21.38420580198416,1.6972720087280346,4.901434586998182,1.2821222591304462,4.967723619672759,10.981627393065546,10.58551708361483,19.299229908569163,10.334127362998222,17.49347211915736,21.500301081172324,4.605544161936929
68,10.662210723955642,28.948160687705265,1.0469373443768941,3.844972487574294,0.6359467528326693,2.1506992433585537,3.40373417849402,8.562921665172317,11.325437542001469,8.479945612887013,21.042883953574417,69.32367145990497,2.7150240904206697
69,2.852345761409895,16.895455906467724,1.2224832717486533,1.6344194807621037,1.6337895468873636,2.0621511285077205,5.461418841716097,2.7463348841290047,15.580549797279183,4.330672901913889,19.11920883463404,4.78283678873921,5.923353056174846
70,4.0153882152490015,19.257075574060227,2.2295295480135158,4.93985549201323,1.1150156526622317,4.331787268268223,11.279269609761313,9.431181198852515,19.31796071483334,9.906179979667762,20.336961598947465,18.585160356921143,4.795818173971477
71,4.125295986950961,24.92411176346948,3.041742459645479,4.506596663784045,2.463714422355068,4.747162302293806,8.587663945957907,9.3221043131297,24.000420270346005,9.710759380490284,24.8665184488751,14.7360266753584,6.041774166153085
72,1.2903399999267513,24.973447700347485,2.1099649305452983,3.3669677772821007,0.7475160552569047,0.4620035201392909,4.382146589216722,4.226343775788294,7.895562063616915,7.017843175088947,14.452053284807072,20.146689466281764,19.354146463427227
73,10.383723113241563,34.56909986702247,2.463395542270705,6.052370004534052,2.0358441616253207,8.021191753663825,10.977932006441662,3.0507225426850186,10.595223165561134,4.835537400090819,22.24863819735007,45.31222403722669,3.329162108894935
74,10.10992832299086,31.924799984707978,0.6560748153326433,4.548537186807912,0.6912259388259205,2.0892359121454835,2.9044789146560763,7.706742082088983,13.71345710505477,9.13688465476633,19.497939410290613,71.31233554132774,3.157766979845072
75,3.5329366666205133,15.060664315368118,0.0,1.0885012275801402,1.8203443501963368,2.940081871356263,5.0256967019126035,3.1019701844203333,16.904797365629168,4.243950454721739,18.53073024664606,4.617883795702333,4.262929815508076
76,6.6702339885966095,25.64543587410276,4.530095160209356,4.992714497552439,2.0482778297020525,7.26952927139464,20.08251881663027,3.5384944595384624,8.270418269890936,10.204024186121728,18.61619586900578,76.26906620532665,3.8447576311698213
77,21.122365541849245,35.10869459931757,1.468045644463008,4.555886504581871,0.8768471966593095,2.7134526751338868,3.7480305967824266,3.298182595630674,10.928516160774468,4.907142794518473,15.296736866907661,48.8958739379016,1.6621572933012758
78,10.482848850111953,31.317306331886424,1.1203736296847575,8.439616658103168,3.6736190242075812,4.977511303031603,7.350231056133474,4.856592245486889,19.027446267352662,11.255246532538687,19.410222925846153,28.19838640573676,2.9874802920650407
79,9.761237348862126,28.93489013135422,2.041404094506932,5.786782931240541,0.6680205773463537,7.5084787330301594,8.01885498170358,4.59433531580311,14.074222597662567,5.112162206454678,13.785887210573659,22.977316776735677,2.964264378886638
80,7.352552405441387,23.471084668536342,3.5245373934297737,4.676779781860115,1.52849797513394,7.139434610721394,21.33664978749633,3.8623296005793755,9.444610162866892,10.541750182661545,19.42778895201507,81.19052364093164,3.19223599942384
81,13.489106318470753,49.00784473027856,1.9327986577938117,3.200446505693642,1.1191459508036476,14.03718724965147,18.12707315201098,1.8494031038730325,6.3848699042679185,2.1724709946455123,14.493010745347902,33.81030842230808,3.6331422512423552
82,9.719784488327967,30.15491992468032,2.5492529038788696,6.318052797434265,1.1493952563577845,7.412840167887354,9.08256714743772,5.136936562659432,13.947323096542888,5.6782969016980775,14.914481866609103,20.273173020717895,3.102426587592077
83,4.705363597429415,16.656914045592746,1.0402705566203594,2.7969614384674233,0.6481383591368465,1.9240367301827168,2.1532035625045203,6.437375812668263,12.769431718127619,5.823360004580197,14.47289975442862,18.201411851912418,3.5399839270037816
84,20.0770162020405,36.10355345573652,0.826972151029831,4.329778529417425,0.7727060505336895,2.9814711418759132,2.6198161029937004,3.4179213119992955,11.308485974091736,4.432290004976068,14.610038157012543,46.963634919060176,1.7982529024315015
85,20.375859515508736,52.02716050341033,0.4612643435479601,10.141723989574642,0.7514878226435455,10.137667154907533,17.483988643585803,10.05987916786492,30.794455695457234,15.408792808846668,39.823060743731105,72.81925751717336,2.553372480333321
86,4.6377016297047255,23.483840827024423,3.42297498573353,5.22115044996199,2.1766946668777147,5.155845603767108,7.5461137358853865,9.929783161499806,24.936385817832775,10.15976688616222,25.243262899070956,11.201348372803277,5.063679951493483
87,10.009643324000818,28.859664402965738,0.978523819655115,8.834121634317956,4.00182360166125,4.646692487983602,5.4944437297665205,4.786696861974576,19.044218407727694,10.424532556977645,20.3073553802993,28.39020294188611,2.8831859023968436
88,5.371054245215921,14.768516069132744,0.4616739888594692,2.7216241158954335,0.46079281418518775,2.3741079513474705,1.0302531405732294,5.336800392093173,16.11070331005576,5.670766366912997,13.19881723809493,18.191910783959322,2.7496490717140323
89,10.344645740990156,23.154588743893466,9.716771976067287,10.032695222348853,4.837721132741008,10.25624390404425,15.978415024708639,4.992792794475133,14.89243735548099,10.256351037589992,20.182148849293238,34.00473678153986,2.238316138157192
90,20.5135635678669,50.47336473490915,0.6085167120515762,10.33480520388965,0.5480404584821811,9.64502994519233,17.16076156323257,9.680778213602043,29.41248591123742,14.148890131708018,39.60438746524167,78.53685950545692,2.460487331098576
91,9.923986040376162,20.745468445954252,1.4596290772478966,4.9816484535423715,1.4043119513294995,1.44019506182573,3.2880811173769593,5.457009431258308,8.409635713641709,5.7438644967180625,13.892238057728628,28.395637789348985,2.0904369747310665
92,9.67328605874418,27.917719401739127,1.063536067374119,8.744321074331983,4.284464153904128,4.682471838616742,5.240384335493172,4.924707886573316,20.4570428345404,9.62381612576456,19.592742342593393,25.551479475572172,2.886063468622372
93,19.938471167651677,49.99818218910104,0.845796314317991,9.563260017211219,0.43594739409273053,9.279042689458162,15.994766325411303,10.280238440806707,29.638452269504807,15.26477033256933,41.263296478957315,76.9769744628972,2.507623591652045
94,8.697666238088887,25.79121814897633,5.238114836778701,7.074365976992594,0.6346553654435899,2.101901963551562,3.7663576827249,6.819005219261527,12.197174821734166,8.74149885144368,16.883573300307525,14.882853126358311,2.965303045399488
95,6.883076530537912,11.607290596791135,4.024147821652814,5.798181989575905,2.7246424876195605,6.5798235783086945,13.204409532636003,4.7466206643374065,12.110392120454677,4.267110853886072,14.106217045561625,22.036445743624963,1.6863520053774586
96,8.979101992249909,21.671322890554965,1.8255304654453064,4.973868632069337,1.1825167943513002,2.6964124975566945,2.622543114514892,5.22686207885002,10.548579534939037,5.69664165870938,14.019751448790721,34.287471613771714,2.4135288245674467
97,9.230295911464541,23.591890002441776,9.890542973889797,9.91302529795194,4.7922857143336595,9.46633387420264,15.390461644650435,5.104142911852227,15.156316271120447,10.319505486739578,18.514349976406972,27.20104914141421,2.555918973000678
98,10.308557368430252,23.52854931201901,5.933196554181133,6.83811689112367,0.6725638903194183,2.3854537930759103,3.5327693134798035,7.120862741341222,11.666459676923948,9.069979334576601,14.970889169799454,11.20264137556856,2.2824287811256627
99,1.3011249454960625,20.41198393787257,1.8270204890400188,3.1070173694541534,1.7422680476186005,1.041396806722288,5.225238010259491,3.9648225873239578,8.472924301347048,5.6022344379706706,12.0133412321204,23.489015585835443,15.68793936400244
100,9.708123148734199,28.636231166981087,1.7231874194974535,6.201977022617707,0.8574968919182177,6.826233739581503,6.628560818757246,5.29610707380049,15.844694879724386,5.4480175966452515,15.036368723493776,21.928996270683953,2.949718372803756
101,11.002782164925097,22.495550233233146,9.685504847358189,10.715848992287452,5.730700827309508,9.83715931876918,16.29643974240629,5.241859899753377,16.40340947573215,10.83569864720857,19.288265714553546,35.262137077765644,2.044532814655926
102,20.725025111603124,31.619506546435083,0.9353602256279788,5.276088250077774,1.1226588719457447,4.7826405775322804,8.697804162520534,9.183455870396871,22.9015583432675,15.485181361331854,36.95916199928095,9.33861930358247,1.5256679232231496
103,7.56923595312205,19.789430547765292,1.9730727121606997,6.580495655685712,0.8125935916845124,4.593177203313669,8.671890165584,3.9034270170369205,8.996148793745151,2.7681349264054953,12.420127782910239,49.993895891568094,2.6144552839771826
104,9.279406737085393,25.056802718675055,3.0902645784644567,6.701826423903303,0.8011359583163962,2.5733211727650085,3.1456774178409312,5.380638072955223,18.463203285848905,5.1266061068526065,22.10297951032797,62.16038544692591,2.7002589420157594
105,9.841437321380335,28.73133688055263,1.4161468589465382,5.41685901436427,1.5912389019620976,8.275844068594871,8.310755384844994,4.617563575327121,15.904644577657246,4.924281202623306,15.11929078576546,21.387858467254947,2.919424675774714
106,9.26674536371075,26.382834418284116,0.04954174674697165,0.0,1.1232471711757746,7.947537644375527,6.126032568868746,4.365167637762271,19.39898546617858,8.913210893040137,30.825498672906676,41.99000882593775,2.84704408459923
107,9.738324417339037,24.409746867412093,0.0,0.31253473699045475,0.8584617859585404,7.291701135285493,6.41279775104329,4.947941725946213,20.74253093371521,9.311107066019723,30.221197843809236,43.82109457743858,2.506565227729058
108,10.648574245742342,24.595919307610192,4.883158078455546,7.255396777511477,0.44913484723927405,1.729485550114304,3.4303279651754393,7.195332540609524,13.353364912576776,9.426584403623869,16.6354062311749,7.354260712140514,2.3097850876758814
109,8.666803889324326,8.94587613675143,3.1852527752085233,5.441243356413029,2.107693944427238,4.750343110226093,6.019569903039569,3.827269449314774,10.1682152707798,3.099120813403857,19.7121043132761,29.888190376631655,1.0322001303814814
110,10.33530079548906,29.707912428757954,1.7060394569754176,3.0760683392740353,0.9978198311967419,1.9150661238512154,4.023880534619369,8.484995364663966,11.955585853895142,10.043047508626854,19.928696862371574,64.70563119863367,2.8744117991527114
111,8.183491248145359,11.634933540950557,3.6696621293836484,6.456394370887487,3.0864747865685422,6.443782414106038,14.334501625295893,5.691558634118711,11.907690082268092,4.652945360936322,13.951538635413785,14.628405419648782,1.4217566520683644
112,9.541417794025074,20.016430687601844,1.4539373634773263,5.122191602232034,1.4434027241635692,2.4169297496668936,2.304877199106127,4.2778867058715955,9.558536372147424,6.577781991599626,15.201142777084488,31.708061718538893,2.0978464649446393
113,6.883890515391645,13.23574301232618,3.7782144861189715,5.437596174225274,2.718007333859331,5.78039645887609,14.067427652226952,4.855960400260691,13.054831886459159,4.343465162094715,13.367216987255404,24.217276583908784,1.9227124632531574
114,10.055671650643346,22.5581548545314,1.233440657469379,5.2635439601240686,1.1611575819409776,1.3712539617977457,2.9377453029201686,4.144061476464753,9.898890310306676,5.525976419604256,16.193744951366337,34.33405806232633,2.243326392798613
115,9.591322136369843,30.9096694481035,1.780906629619738,6.06173369544633,0.9817755988294672,7.435726563485062,7.7291087468403505,5.247950244664973,12.95935699238345,4.830364267381244,16.554656080231304,21.45999773284648,3.2226701163779476
116,2.179586263127452,23.248108608215475,2.252523407512798,3.138862022594987,0.8752386634853211,1.7111687061198257,4.988097414111659,3.744980194577246,8.829452149118145,5.185479899254012,11.419760269271757,26.812619276346947,10.666289898784399
117,10.016866121091725,34.68948691812046,2.8504422476393065,6.3639235439758455,2.2680435419474856,8.074335846818025,10.589636526672809,2.8215212320873766,10.780178404977217,4.529322096577349,18.72297105924288,48.69304002491373,3.4631075264118802
118,11.236299507259192,23.900295077669895,5.68926976636216,7.156726957125148,0.13464359132882253,1.1506045847689603,3.444168801097934,7.430659251758046,12.040451070491219,9.566723699125092,14.530058616490267,12.9909624519342,2.127060954112891
119,20.81525836936171,36.016097838308454,1.12747090466456,3.4635263531292066,0.4083916604629333,3.40855555173691,2.7329490815708875,2.5017069489169383,9.260555177829175,4.549274037089112,15.442502128082255,45.61180898283777,1.7302738437802547
120,13.210034885173226,50.266056719744896,1.6904966512722215,3.9479029623894326,1.0561332536905377,13.124625229588794,18.758262746475236,1.4074927444556646,5.911581862998797,2.41687381419688,14.64232250256526,29.53289146811349,3.8051416481133766
121,14.138370146067599,47.78966310992521,1.8876284318248693,3.4107759264484265,0.9654550650317759,13.595283427817275,18.36207053090838,1.145699133486057,6.26324466860992,2.338971044755838,14.447096203639243,38.397167445707126,3.38013931139566
122,10.169799835337235,19.49027851238071,9.754285436654522,10.236419514082181,4.661788187380011,10.039825946352977,15.987559609758998,5.476585903202699,15.186511570377217,9.9100798473249,20.541052217903385,29.59829230267219,1.9164858612232993
123,11.049060478101847,7.871202966958593,3.245169617329864,5.509207912398208,1.5723618759537414,5.234748136747153,7.108571722728639,4.389444942569691,8.270538556055788,2.242496470471865,19.378944909623307,30.781029290573123,0.7123866567815326
124,10.644563133791449,24.206902057459963,0.0,0.0,1.4826583444172012,8.399757254305399,5.949571535957598,4.889760032949364,20.398152355620677,10.033853923801209,27.825386384938994,39.38012374034855,2.2741093719952814
125,2.275443456629502,24.302171300171455,1.5890845921927448,2.7554206451745813,1.11575371198992,0.7636782586065219,5.222585115387333,3.5216443561823136,8.068071988655916,4.873135411093106,11.4566202143704,21.203288439110676,10.680186997914687
